dataset,model,seed,method,attack,scope,rank,metric,value,artifact
seediv,atcnet,44,madry,autoattack,full_test,raw,robust,0.26985391766268263,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_madry_autoattack.pth
seediv,atcnet,44,madry,fgsm,full_test,raw,clean,0.44621513944223107,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_madry_fgsm.pth
seediv,atcnet,44,madry,fgsm,full_test,raw,robust,0.29269588313413014,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_madry_fgsm.pth
seediv,atcnet,44,madry,pgd,full_test,raw,clean,0.44621513944223107,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_madry_pgd.pth
seediv,atcnet,44,madry,pgd,full_test,raw,robust,0.29136786188579017,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_madry_pgd.pth
seediv,atcnet,44,madry,cw,full_test,raw,clean,0.44621513944223107,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_madry_cw.pth
seediv,atcnet,44,madry,cw,full_test,raw,robust,0.00796812749003984,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_madry_cw.pth
seediv,atcnet,44,trades,autoattack,full_test,raw,clean,0.6172642762284196,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_trades_autoattack.pth
seediv,atcnet,44,trades,autoattack,full_test,raw,robust,0.015139442231075698,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_trades_autoattack.pth
seediv,atcnet,44,trades,fgsm,full_test,raw,clean,0.6172642762284196,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_trades_fgsm.pth
seediv,atcnet,44,trades,fgsm,full_test,raw,robust,0.025763612217795485,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_trades_fgsm.pth
seediv,atcnet,44,trades,pgd,full_test,raw,clean,0.6172642762284196,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_trades_pgd.pth
seediv,atcnet,44,trades,pgd,full_test,raw,robust,0.015139442231075698,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_trades_pgd.pth
seediv,atcnet,44,trades,cw,full_test,raw,clean,0.6172642762284196,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_trades_cw.pth
seediv,atcnet,44,trades,cw,full_test,raw,robust,0.0002656042496679947,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_trades_cw.pth
seediv,atcnet,44,fbf,autoattack,full_test,raw,clean,0.5590969455511288,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_fbf_autoattack.pth
seediv,atcnet,44,fbf,autoattack,full_test,raw,robust,0.046215139442231074,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_fbf_autoattack.pth
seediv,atcnet,44,fbf,fgsm,full_test,raw,clean,0.5590969455511288,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_fbf_fgsm.pth
seediv,atcnet,44,fbf,fgsm,full_test,raw,robust,0.07383798140770252,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_fbf_fgsm.pth
seediv,atcnet,44,fbf,pgd,full_test,raw,clean,0.5590969455511288,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_fbf_pgd.pth
seediv,atcnet,44,fbf,pgd,full_test,raw,robust,0.05126162018592297,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_fbf_pgd.pth
seediv,atcnet,44,fbf,cw,full_test,raw,clean,0.5590969455511288,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_fbf_cw.pth
seediv,atcnet,44,fbf,cw,full_test,raw,robust,0.0002656042496679947,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_fbf_cw.pth
seediv,atcnet,44,ea_forward,autoattack,full_test,raw,clean,0.2868525896414343,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_ea_forward_autoattack.pth
seediv,atcnet,44,ea_forward,autoattack,full_test,raw,robust,0.18353253652058432,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_ea_forward_autoattack.pth
seediv,atcnet,44,ea_forward,fgsm,full_test,raw,clean,0.2889774236387782,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_ea_forward_fgsm.pth
seediv,atcnet,44,ea_forward,fgsm,full_test,raw,robust,0.17928286852589642,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_ea_forward_fgsm.pth
seediv,atcnet,44,ea_forward,pgd,full_test,raw,clean,0.2889774236387782,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_ea_forward_pgd.pth
seediv,atcnet,44,ea_forward,pgd,full_test,raw,robust,0.1397078353253652,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_ea_forward_pgd.pth
seediv,atcnet,44,ea_forward,cw,full_test,raw,clean,0.2889774236387782,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_ea_forward_cw.pth
seediv,atcnet,44,ea_forward,cw,full_test,raw,robust,0.046215139442231074,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_ea_forward_cw.pth
seediv,atcnet,44,rpcf_at,autoattack,full_test,raw,clean,0.4448871181938911,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_rpcf_at_autoattack.pth
seediv,atcnet,44,rpcf_at,autoattack,full_test,raw,robust,0.2589641434262948,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_rpcf_at_autoattack.pth
seediv,atcnet,44,rpcf_at,fgsm,full_test,raw,clean,0.4448871181938911,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_rpcf_at_fgsm.pth
seediv,atcnet,44,rpcf_at,fgsm,full_test,raw,robust,0.28950863213811423,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_rpcf_at_fgsm.pth
seediv,atcnet,44,rpcf_at,pgd,full_test,raw,clean,0.4448871181938911,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_rpcf_at_pgd.pth
seediv,atcnet,44,rpcf_at,pgd,full_test,raw,robust,0.2879150066401062,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_rpcf_at_pgd.pth
seediv,atcnet,44,rpcf_at,cw,full_test,raw,clean,0.4448871181938911,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_rpcf_at_cw.pth
seediv,atcnet,44,rpcf_at,cw,full_test,raw,robust,0.0058432934926958835,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed44_rpcf_at_cw.pth
seediv,atcnet,45,madry,autoattack,full_test,raw,clean,0.44223107569721115,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_madry_autoattack.pth
seediv,atcnet,45,madry,autoattack,full_test,raw,robust,0.27729083665338644,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_madry_autoattack.pth
seediv,atcnet,45,madry,fgsm,full_test,raw,clean,0.44223107569721115,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_madry_fgsm.pth
seediv,atcnet,45,madry,fgsm,full_test,raw,robust,0.3046480743691899,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_madry_fgsm.pth
seediv,atcnet,45,madry,pgd,full_test,raw,clean,0.44223107569721115,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_madry_pgd.pth
seediv,atcnet,45,madry,pgd,full_test,raw,robust,0.30092961487383796,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_madry_pgd.pth
seediv,atcnet,45,madry,cw,full_test,raw,clean,0.44223107569721115,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_madry_cw.pth
seediv,atcnet,45,madry,cw,full_test,raw,robust,0.0002656042496679947,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_madry_cw.pth
seediv,atcnet,45,trades,autoattack,full_test,raw,clean,0.6143426294820717,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_trades_autoattack.pth
seediv,atcnet,45,trades,autoattack,full_test,raw,robust,0.020185922974767595,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_trades_autoattack.pth
seediv,atcnet,45,trades,fgsm,full_test,raw,clean,0.6143426294820717,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_trades_fgsm.pth
seediv,atcnet,45,trades,fgsm,full_test,raw,robust,0.03745019920318725,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_trades_fgsm.pth
seediv,atcnet,45,trades,pgd,full_test,raw,clean,0.6143426294820717,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_trades_pgd.pth
seediv,atcnet,45,trades,pgd,full_test,raw,robust,0.020185922974767595,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_trades_pgd.pth
seediv,atcnet,45,trades,cw,full_test,raw,clean,0.6143426294820717,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_trades_cw.pth
seediv,atcnet,45,trades,cw,full_test,raw,robust,0.0002656042496679947,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_trades_cw.pth
seediv,atcnet,45,fbf,autoattack,full_test,raw,clean,0.5758300132802124,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_fbf_autoattack.pth
seediv,atcnet,45,fbf,autoattack,full_test,raw,robust,0.055245683930942896,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_fbf_autoattack.pth
seediv,atcnet,45,fbf,fgsm,full_test,raw,clean,0.5758300132802124,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_fbf_fgsm.pth
seediv,atcnet,45,fbf,fgsm,full_test,raw,robust,0.08685258964143426,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_fbf_fgsm.pth
seediv,atcnet,45,fbf,pgd,full_test,raw,clean,0.5758300132802124,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_fbf_pgd.pth
seediv,atcnet,45,fbf,pgd,full_test,raw,robust,0.06108897742363878,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_fbf_pgd.pth
seediv,atcnet,45,fbf,cw,full_test,raw,clean,0.5758300132802124,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_fbf_cw.pth
seediv,atcnet,45,fbf,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_fbf_cw.pth
seediv,atcnet,45,ea_forward,autoattack,full_test,raw,clean,0.3553784860557769,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_ea_forward_autoattack.pth
seediv,atcnet,45,ea_forward,autoattack,full_test,raw,robust,0.2950863213811421,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_ea_forward_autoattack.pth
seediv,atcnet,45,ea_forward,fgsm,full_test,raw,clean,0.349003984063745,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_ea_forward_fgsm.pth
seediv,atcnet,45,ea_forward,fgsm,full_test,raw,robust,0.2249667994687915,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_ea_forward_fgsm.pth
seediv,atcnet,45,ea_forward,pgd,full_test,raw,clean,0.349003984063745,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_ea_forward_pgd.pth
seediv,atcnet,45,ea_forward,pgd,full_test,raw,robust,0.1946879150066401,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_ea_forward_pgd.pth
seediv,atcnet,45,ea_forward,cw,full_test,raw,clean,0.349003984063745,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_ea_forward_cw.pth
seediv,atcnet,45,ea_forward,cw,full_test,raw,robust,0.041168658698539175,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_ea_forward_cw.pth
seediv,atcnet,45,rpcf_at,autoattack,full_test,raw,clean,0.449136786188579,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_rpcf_at_autoattack.pth
seediv,atcnet,45,rpcf_at,autoattack,full_test,raw,robust,0.26799468791500664,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_rpcf_at_autoattack.pth
seediv,atcnet,45,rpcf_at,fgsm,full_test,raw,clean,0.449136786188579,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_rpcf_at_fgsm.pth
seediv,atcnet,45,rpcf_at,fgsm,full_test,raw,robust,0.29694555112881804,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_rpcf_at_fgsm.pth
seediv,atcnet,45,rpcf_at,pgd,full_test,raw,clean,0.449136786188579,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_rpcf_at_pgd.pth
seediv,atcnet,45,rpcf_at,pgd,full_test,raw,robust,0.2929614873837981,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_rpcf_at_pgd.pth
seediv,atcnet,45,rpcf_at,cw,full_test,raw,clean,0.449136786188579,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_rpcf_at_cw.pth
seediv,atcnet,45,rpcf_at,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed45_rpcf_at_cw.pth
seediv,atcnet,46,madry,autoattack,full_test,raw,clean,0.4366533864541833,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_madry_autoattack.pth
seediv,atcnet,46,madry,autoattack,full_test,raw,robust,0.2549800796812749,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_madry_autoattack.pth
seediv,atcnet,46,madry,fgsm,full_test,raw,clean,0.4366533864541833,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_madry_fgsm.pth
seediv,atcnet,46,madry,fgsm,full_test,raw,robust,0.28021248339973437,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_madry_fgsm.pth
seediv,atcnet,46,madry,pgd,full_test,raw,clean,0.4366533864541833,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_madry_pgd.pth
seediv,atcnet,46,madry,pgd,full_test,raw,robust,0.2764940239043825,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_madry_pgd.pth
seediv,atcnet,46,madry,cw,full_test,raw,clean,0.4366533864541833,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_madry_cw.pth
seediv,atcnet,46,madry,cw,full_test,raw,robust,0.0007968127490039841,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_madry_cw.pth
seediv,atcnet,46,trades,autoattack,full_test,raw,clean,0.6249667994687915,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_trades_autoattack.pth
seediv,atcnet,46,trades,autoattack,full_test,raw,robust,0.01752988047808765,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_trades_autoattack.pth
seediv,atcnet,46,trades,fgsm,full_test,raw,clean,0.6249667994687915,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_trades_fgsm.pth
seediv,atcnet,46,trades,fgsm,full_test,raw,robust,0.03399734395750332,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_trades_fgsm.pth
seediv,atcnet,46,trades,pgd,full_test,raw,clean,0.6249667994687915,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_trades_pgd.pth
seediv,atcnet,46,trades,pgd,full_test,raw,robust,0.019389110225763614,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_trades_pgd.pth
seediv,atcnet,46,trades,cw,full_test,raw,clean,0.6249667994687915,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_trades_cw.pth
seediv,atcnet,46,trades,cw,full_test,raw,robust,0.0007968127490039841,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_trades_cw.pth
seediv,atcnet,46,fbf,autoattack,full_test,raw,clean,0.5397078353253653,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_fbf_autoattack.pth
seediv,atcnet,46,fbf,autoattack,full_test,raw,robust,0.054183266932270914,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_fbf_autoattack.pth
seediv,atcnet,46,fbf,fgsm,full_test,raw,clean,0.5397078353253653,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_fbf_fgsm.pth
seediv,atcnet,46,fbf,fgsm,full_test,raw,robust,0.07941567065073041,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_fbf_fgsm.pth
seediv,atcnet,46,fbf,pgd,full_test,raw,clean,0.5397078353253653,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_fbf_pgd.pth
seediv,atcnet,46,fbf,pgd,full_test,raw,robust,0.06162018592297477,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_fbf_pgd.pth
seediv,atcnet,46,fbf,cw,full_test,raw,clean,0.5397078353253653,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_fbf_cw.pth
seediv,atcnet,46,fbf,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_fbf_cw.pth
seediv,atcnet,46,ea_forward,autoattack,full_test,raw,clean,0.350863213811421,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_ea_forward_autoattack.pth
seediv,atcnet,46,ea_forward,autoattack,full_test,raw,robust,0.3096945551128818,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_ea_forward_autoattack.pth
seediv,atcnet,46,ea_forward,fgsm,full_test,raw,clean,0.3593625498007968,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_ea_forward_fgsm.pth
seediv,atcnet,46,ea_forward,fgsm,full_test,raw,robust,0.24355909694555114,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_ea_forward_fgsm.pth
seediv,atcnet,46,ea_forward,pgd,full_test,raw,clean,0.3593625498007968,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_ea_forward_pgd.pth
seediv,atcnet,46,ea_forward,pgd,full_test,raw,robust,0.21142098273572377,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_ea_forward_pgd.pth
seediv,atcnet,46,ea_forward,cw,full_test,raw,clean,0.3593625498007968,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_ea_forward_cw.pth
seediv,atcnet,46,ea_forward,cw,full_test,raw,robust,0.07197875166002655,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_ea_forward_cw.pth
seediv,atcnet,46,rpcf_at,autoattack,full_test,raw,clean,0.43824701195219123,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_rpcf_at_autoattack.pth
seediv,atcnet,46,rpcf_at,autoattack,full_test,raw,robust,0.250730411686587,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_rpcf_at_autoattack.pth
seediv,atcnet,46,rpcf_at,fgsm,full_test,raw,clean,0.43824701195219123,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_rpcf_at_fgsm.pth
seediv,atcnet,46,rpcf_at,fgsm,full_test,raw,robust,0.2756972111553785,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_rpcf_at_fgsm.pth
seediv,atcnet,46,rpcf_at,pgd,full_test,raw,clean,0.43824701195219123,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_rpcf_at_pgd.pth
seediv,atcnet,46,rpcf_at,pgd,full_test,raw,robust,0.2733067729083665,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_rpcf_at_pgd.pth
seediv,atcnet,46,rpcf_at,cw,full_test,raw,clean,0.43824701195219123,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_rpcf_at_cw.pth
seediv,atcnet,46,rpcf_at,cw,full_test,raw,robust,0.0007968127490039841,ad_data/exp031/exp031_full_20260729_174215/seediv_atcnet_seed46_rpcf_at_cw.pth
seediv,conformer,42,madry,autoattack,full_test,raw,clean,0.6313413014608233,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed42_madry_autoattack.pth
seediv,conformer,42,madry,autoattack,full_test,raw,robust,0.32350597609561754,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed42_madry_autoattack.pth
seediv,conformer,42,madry,fgsm,full_test,raw,clean,0.6313413014608233,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed42_madry_fgsm.pth
seediv,conformer,42,madry,fgsm,full_test,raw,robust,0.39575033200531207,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed42_madry_fgsm.pth
seediv,conformer,42,madry,pgd,full_test,raw,clean,0.6313413014608233,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed42_madry_pgd.pth
seediv,conformer,42,madry,pgd,full_test,raw,robust,0.35776892430278884,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed42_madry_pgd.pth
seediv,conformer,42,madry,cw,full_test,raw,clean,0.6313413014608233,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed42_madry_cw.pth
seediv,conformer,42,madry,cw,full_test,raw,robust,0.021779548472775564,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed42_madry_cw.pth
seediv,conformer,42,trades,autoattack,full_test,raw,clean,0.6934926958831341,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed42_trades_autoattack.pth
seediv,conformer,42,trades,autoattack,full_test,raw,robust,0.0007968127490039841,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed42_trades_autoattack.pth
