dataset,model,method,attack,scope,rank,metric,seed,comparison,delta_pp
seediv,eegnet,rpcf_at,pgd,full_test,raw,robust,43,rpcf_minus_madry,0.37184594953519334
seediv,eegnet,rpcf_at,cw,full_test,raw,clean,43,rpcf_minus_madry,0.47808764940239223
seediv,eegnet,rpcf_at,cw,full_test,raw,robust,43,rpcf_minus_madry,0.0
seediv,eegnet,rpcf_at,autoattack,full_test,raw,clean,44,rpcf_minus_madry,2.8154050464807403
seediv,eegnet,rpcf_at,autoattack,full_test,raw,robust,44,rpcf_minus_madry,5.524568393094293
seediv,eegnet,rpcf_at,fgsm,full_test,raw,clean,44,rpcf_minus_madry,2.8154050464807403
seediv,eegnet,rpcf_at,fgsm,full_test,raw,robust,44,rpcf_minus_madry,4.780876494023903
seediv,eegnet,rpcf_at,pgd,full_test,raw,clean,44,rpcf_minus_madry,2.8154050464807403
seediv,eegnet,rpcf_at,pgd,full_test,raw,robust,44,rpcf_minus_madry,4.754316069057104
seediv,eegnet,rpcf_at,cw,full_test,raw,clean,44,rpcf_minus_madry,2.8154050464807403
seediv,eegnet,rpcf_at,cw,full_test,raw,robust,44,rpcf_minus_madry,-6.241699867197876
seediv,eegnet,rpcf_at,autoattack,full_test,raw,clean,45,rpcf_minus_madry,2.204515272244356
seediv,eegnet,rpcf_at,autoattack,full_test,raw,robust,45,rpcf_minus_madry,3.904382470119522
seediv,eegnet,rpcf_at,fgsm,full_test,raw,clean,45,rpcf_minus_madry,2.204515272244356
seediv,eegnet,rpcf_at,fgsm,full_test,raw,robust,45,rpcf_minus_madry,3.08100929614874
seediv,eegnet,rpcf_at,pgd,full_test,raw,clean,45,rpcf_minus_madry,2.204515272244356
seediv,eegnet,rpcf_at,pgd,full_test,raw,robust,45,rpcf_minus_madry,3.08100929614874
seediv,eegnet,rpcf_at,cw,full_test,raw,clean,45,rpcf_minus_madry,2.204515272244356
seediv,eegnet,rpcf_at,cw,full_test,raw,robust,45,rpcf_minus_madry,-0.9296148738379812
seediv,eegnet,rpcf_at,autoattack,full_test,raw,clean,46,rpcf_minus_madry,3.0013280212483395
seediv,eegnet,rpcf_at,autoattack,full_test,raw,robust,46,rpcf_minus_madry,7.835325365205844
seediv,eegnet,rpcf_at,fgsm,full_test,raw,clean,46,rpcf_minus_madry,3.0013280212483395
seediv,eegnet,rpcf_at,fgsm,full_test,raw,robust,46,rpcf_minus_madry,5.949535192563083
seediv,eegnet,rpcf_at,pgd,full_test,raw,clean,46,rpcf_minus_madry,3.0013280212483395
seediv,eegnet,rpcf_at,pgd,full_test,raw,robust,46,rpcf_minus_madry,5.949535192563079
seediv,eegnet,rpcf_at,cw,full_test,raw,clean,46,rpcf_minus_madry,3.0013280212483395
seediv,eegnet,rpcf_at,cw,full_test,raw,robust,46,rpcf_minus_madry,-7.144754316069058
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,clean,42,rpcf_minus_madry,1.11553784860558
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,robust,42,rpcf_minus_madry,-2.4169986719787513
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,clean,42,rpcf_minus_madry,1.11553784860558
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,robust,42,rpcf_minus_madry,-1.9389110225763617
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,clean,42,rpcf_minus_madry,1.11553784860558
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,robust,42,rpcf_minus_madry,-2.284196547144754
seediv,deepconvnet,rpcf_at,cw,full_test,raw,clean,42,rpcf_minus_madry,1.11553784860558
seediv,deepconvnet,rpcf_at,cw,full_test,raw,robust,42,rpcf_minus_madry,0.0
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,clean,43,rpcf_minus_madry,0.5843293492695911
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,robust,43,rpcf_minus_madry,-3.7715803452855248
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,clean,43,rpcf_minus_madry,0.5843293492695911
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,robust,43,rpcf_minus_madry,-2.7888446215139444
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,clean,43,rpcf_minus_madry,0.5843293492695911
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,robust,43,rpcf_minus_madry,-3.373173970783533
seediv,deepconvnet,rpcf_at,cw,full_test,raw,clean,43,rpcf_minus_madry,0.5843293492695911
seediv,deepconvnet,rpcf_at,cw,full_test,raw,robust,43,rpcf_minus_madry,-0.053120849933598946
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,clean,44,rpcf_minus_madry,0.23904382470119612
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,robust,44,rpcf_minus_madry,-2.151394422310757
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,clean,44,rpcf_minus_madry,0.23904382470119612
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,robust,44,rpcf_minus_madry,-1.726427622841964
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,clean,44,rpcf_minus_madry,0.23904382470119612
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,robust,44,rpcf_minus_madry,-2.098273572377157
seediv,deepconvnet,rpcf_at,cw,full_test,raw,clean,44,rpcf_minus_madry,0.23904382470119612
seediv,deepconvnet,rpcf_at,cw,full_test,raw,robust,44,rpcf_minus_madry,0.21248339973439578
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,clean,45,rpcf_minus_madry,0.3984063745019917
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,robust,45,rpcf_minus_madry,-4.329349269588311
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,clean,45,rpcf_minus_madry,0.3984063745019917
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,robust,45,rpcf_minus_madry,-4.090305444887118
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,clean,45,rpcf_minus_madry,0.3984063745019917
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,robust,45,rpcf_minus_madry,-4.1699867197875164
seediv,deepconvnet,rpcf_at,cw,full_test,raw,clean,45,rpcf_minus_madry,0.3984063745019917
seediv,deepconvnet,rpcf_at,cw,full_test,raw,robust,45,rpcf_minus_madry,0.13280212483399734
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,clean,46,rpcf_minus_madry,-0.42496679946879556
seediv,deepconvnet,rpcf_at,autoattack,full_test,raw,robust,46,rpcf_minus_madry,-3.824701195219121
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,clean,46,rpcf_minus_madry,-0.42496679946879556
seediv,deepconvnet,rpcf_at,fgsm,full_test,raw,robust,46,rpcf_minus_madry,-3.3200531208499333
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,clean,46,rpcf_minus_madry,-0.42496679946879556
seediv,deepconvnet,rpcf_at,pgd,full_test,raw,robust,46,rpcf_minus_madry,-3.5856573705179278
seediv,deepconvnet,rpcf_at,cw,full_test,raw,clean,46,rpcf_minus_madry,-0.42496679946879556
seediv,deepconvnet,rpcf_at,cw,full_test,raw,robust,46,rpcf_minus_madry,0.0
seediv,tsception,rpcf_at,autoattack,full_test,raw,clean,42,rpcf_minus_madry,0.8764940239043839
seediv,tsception,rpcf_at,autoattack,full_test,raw,robust,42,rpcf_minus_madry,-0.7968127490039834
seediv,tsception,rpcf_at,fgsm,full_test,raw,clean,42,rpcf_minus_madry,0.8764940239043839
seediv,tsception,rpcf_at,fgsm,full_test,raw,robust,42,rpcf_minus_madry,-0.9030544488711822
seediv,tsception,rpcf_at,pgd,full_test,raw,clean,42,rpcf_minus_madry,0.8764940239043839
seediv,tsception,rpcf_at,pgd,full_test,raw,robust,42,rpcf_minus_madry,-0.7171314741035884
seediv,tsception,rpcf_at,cw,full_test,raw,clean,42,rpcf_minus_madry,0.8764940239043839
seediv,tsception,rpcf_at,cw,full_test,raw,robust,42,rpcf_minus_madry,0.07968127490039839
seediv,tsception,rpcf_at,autoattack,full_test,raw,clean,43,rpcf_minus_madry,-0.5046480743691906
seediv,tsception,rpcf_at,autoattack,full_test,raw,robust,43,rpcf_minus_madry,-0.47808764940239223
seediv,tsception,rpcf_at,fgsm,full_test,raw,clean,43,rpcf_minus_madry,-0.5046480743691906
seediv,tsception,rpcf_at,fgsm,full_test,raw,robust,43,rpcf_minus_madry,-0.6374501992031878
seediv,tsception,rpcf_at,pgd,full_test,raw,clean,43,rpcf_minus_madry,-0.5046480743691906
seediv,tsception,rpcf_at,pgd,full_test,raw,robust,43,rpcf_minus_madry,-0.5312084993359889
seediv,tsception,rpcf_at,cw,full_test,raw,clean,43,rpcf_minus_madry,-0.5046480743691906
seediv,tsception,rpcf_at,cw,full_test,raw,robust,43,rpcf_minus_madry,-0.02656042496679947
seediv,tsception,rpcf_at,autoattack,full_test,raw,clean,44,rpcf_minus_madry,1.3280212483399723
seediv,tsception,rpcf_at,autoattack,full_test,raw,robust,44,rpcf_minus_madry,-0.8764940239043784
seediv,tsception,rpcf_at,fgsm,full_test,raw,clean,44,rpcf_minus_madry,1.3280212483399723
seediv,tsception,rpcf_at,fgsm,full_test,raw,robust,44,rpcf_minus_madry,-0.2921646746347928
seediv,tsception,rpcf_at,pgd,full_test,raw,clean,44,rpcf_minus_madry,1.3280212483399723
seediv,tsception,rpcf_at,pgd,full_test,raw,robust,44,rpcf_minus_madry,-0.45152722443558835
seediv,tsception,rpcf_at,cw,full_test,raw,clean,44,rpcf_minus_madry,1.3280212483399723
seediv,tsception,rpcf_at,cw,full_test,raw,robust,44,rpcf_minus_madry,-0.026560424966799463
seediv,tsception,rpcf_at,autoattack,full_test,raw,clean,45,rpcf_minus_madry,-0.5843293492695856
seediv,tsception,rpcf_at,autoattack,full_test,raw,robust,45,rpcf_minus_madry,-2.0185922974767623
seediv,tsception,rpcf_at,fgsm,full_test,raw,clean,45,rpcf_minus_madry,-0.5843293492695856
seediv,tsception,rpcf_at,fgsm,full_test,raw,robust,45,rpcf_minus_madry,-2.045152722443561
seediv,tsception,rpcf_at,pgd,full_test,raw,clean,45,rpcf_minus_madry,-0.5843293492695856
seediv,tsception,rpcf_at,pgd,full_test,raw,robust,45,rpcf_minus_madry,-2.204515272244356
seediv,tsception,rpcf_at,cw,full_test,raw,clean,45,rpcf_minus_madry,-0.5843293492695856
seediv,tsception,rpcf_at,cw,full_test,raw,robust,45,rpcf_minus_madry,-0.10624169986719789
seediv,tsception,rpcf_at,autoattack,full_test,raw,clean,46,rpcf_minus_madry,0.9827357237715828
seediv,tsception,rpcf_at,autoattack,full_test,raw,robust,46,rpcf_minus_madry,-0.7436918990703867
seediv,tsception,rpcf_at,fgsm,full_test,raw,clean,46,rpcf_minus_madry,0.9827357237715828
seediv,tsception,rpcf_at,fgsm,full_test,raw,robust,46,rpcf_minus_madry,-0.84993359893758
seediv,tsception,rpcf_at,pgd,full_test,raw,clean,46,rpcf_minus_madry,0.9827357237715828
seediv,tsception,rpcf_at,pgd,full_test,raw,robust,46,rpcf_minus_madry,-1.11553784860558
seediv,tsception,rpcf_at,cw,full_test,raw,clean,46,rpcf_minus_madry,0.9827357237715828
seediv,tsception,rpcf_at,cw,full_test,raw,robust,46,rpcf_minus_madry,-0.13280212483399734
seediv,atcnet,rpcf_at,autoattack,full_test,raw,clean,42,rpcf_minus_madry,-0.47808764940239223
seediv,atcnet,rpcf_at,autoattack,full_test,raw,robust,42,rpcf_minus_madry,-0.5312084993359889
seediv,atcnet,rpcf_at,fgsm,full_test,raw,clean,42,rpcf_minus_madry,-0.47808764940239223
seediv,atcnet,rpcf_at,fgsm,full_test,raw,robust,42,rpcf_minus_madry,-0.7968127490039834
seediv,atcnet,rpcf_at,pgd,full_test,raw,clean,42,rpcf_minus_madry,-0.47808764940239223
seediv,atcnet,rpcf_at,pgd,full_test,raw,robust,42,rpcf_minus_madry,-0.6374501992031878
seediv,atcnet,rpcf_at,cw,full_test,raw,clean,42,rpcf_minus_madry,-0.47808764940239223
seediv,atcnet,rpcf_at,cw,full_test,raw,robust,42,rpcf_minus_madry,0.0
seediv,atcnet,rpcf_at,autoattack,full_test,raw,clean,43,rpcf_minus_madry,-0.026560424966798335
seediv,atcnet,rpcf_at,autoattack,full_test,raw,robust,43,rpcf_minus_madry,-0.9296148738379806
seediv,atcnet,rpcf_at,fgsm,full_test,raw,clean,43,rpcf_minus_madry,-0.026560424966798335
seediv,atcnet,rpcf_at,fgsm,full_test,raw,robust,43,rpcf_minus_madry,-1.0889774236387761
seediv,atcnet,rpcf_at,pgd,full_test,raw,clean,43,rpcf_minus_madry,-0.026560424966798335
seediv,atcnet,rpcf_at,pgd,full_test,raw,robust,43,rpcf_minus_madry,-1.0889774236387817
seediv,atcnet,rpcf_at,cw,full_test,raw,clean,43,rpcf_minus_madry,-0.026560424966798335
seediv,atcnet,rpcf_at,cw,full_test,raw,robust,43,rpcf_minus_madry,-0.1593625498007968
seediv,atcnet,rpcf_at,autoattack,full_test,raw,clean,44,rpcf_minus_madry,-0.13280212483399723
seediv,atcnet,rpcf_at,autoattack,full_test,raw,robust,44,rpcf_minus_madry,-1.0889774236387817
seediv,atcnet,rpcf_at,fgsm,full_test,raw,clean,44,rpcf_minus_madry,-0.13280212483399723
seediv,atcnet,rpcf_at,fgsm,full_test,raw,robust,44,rpcf_minus_madry,-0.3187250996015911
seediv,atcnet,rpcf_at,pgd,full_test,raw,clean,44,rpcf_minus_madry,-0.13280212483399723
seediv,atcnet,rpcf_at,pgd,full_test,raw,robust,44,rpcf_minus_madry,-0.345285524568395
seediv,atcnet,rpcf_at,cw,full_test,raw,clean,44,rpcf_minus_madry,-0.13280212483399723
seediv,atcnet,rpcf_at,cw,full_test,raw,robust,44,rpcf_minus_madry,-0.2124833997343957
seediv,atcnet,rpcf_at,autoattack,full_test,raw,clean,45,rpcf_minus_madry,0.6905710491367845
seediv,atcnet,rpcf_at,autoattack,full_test,raw,robust,45,rpcf_minus_madry,-0.9296148738379806
seediv,atcnet,rpcf_at,fgsm,full_test,raw,clean,45,rpcf_minus_madry,0.6905710491367845
seediv,atcnet,rpcf_at,fgsm,full_test,raw,robust,45,rpcf_minus_madry,-0.770252324037185
seediv,atcnet,rpcf_at,pgd,full_test,raw,clean,45,rpcf_minus_madry,0.6905710491367845
seediv,atcnet,rpcf_at,pgd,full_test,raw,robust,45,rpcf_minus_madry,-0.7968127490039834
seediv,atcnet,rpcf_at,cw,full_test,raw,clean,45,rpcf_minus_madry,0.6905710491367845
seediv,atcnet,rpcf_at,cw,full_test,raw,robust,45,rpcf_minus_madry,-0.02656042496679947
seediv,atcnet,rpcf_at,autoattack,full_test,raw,clean,46,rpcf_minus_madry,0.15936254980079556
seediv,atcnet,rpcf_at,autoattack,full_test,raw,robust,46,rpcf_minus_madry,-0.42496679946879
seediv,atcnet,rpcf_at,fgsm,full_test,raw,clean,46,rpcf_minus_madry,0.15936254980079556
seediv,atcnet,rpcf_at,fgsm,full_test,raw,robust,46,rpcf_minus_madry,-0.45152722443558835
seediv,atcnet,rpcf_at,pgd,full_test,raw,clean,46,rpcf_minus_madry,0.15936254980079556
seediv,atcnet,rpcf_at,pgd,full_test,raw,robust,46,rpcf_minus_madry,-0.3187250996015967
seediv,atcnet,rpcf_at,cw,full_test,raw,clean,46,rpcf_minus_madry,0.15936254980079556
seediv,atcnet,rpcf_at,cw,full_test,raw,robust,46,rpcf_minus_madry,0.0
seediv,conformer,rpcf_at,autoattack,full_test,raw,clean,42,rpcf_minus_madry,-1.0624169986719778
seediv,conformer,rpcf_at,autoattack,full_test,raw,robust,42,rpcf_minus_madry,-2.5763612217795497
seediv,conformer,rpcf_at,fgsm,full_test,raw,clean,42,rpcf_minus_madry,-1.0624169986719778
seediv,conformer,rpcf_at,fgsm,full_test,raw,robust,42,rpcf_minus_madry,-2.8950863213811404
seediv,conformer,rpcf_at,pgd,full_test,raw,clean,42,rpcf_minus_madry,-1.0624169986719778
seediv,conformer,rpcf_at,pgd,full_test,raw,robust,42,rpcf_minus_madry,-3.452855245683928
seediv,conformer,rpcf_at,cw,full_test,raw,clean,42,rpcf_minus_madry,-1.0624169986719778
seediv,conformer,rpcf_at,cw,full_test,raw,robust,42,rpcf_minus_madry,-0.7171314741035858
seediv,conformer,rpcf_at,autoattack,full_test,raw,clean,43,rpcf_minus_madry,-2.0185922974767623
seediv,conformer,rpcf_at,autoattack,full_test,raw,robust,43,rpcf_minus_madry,-6.029216467463483
seediv,conformer,rpcf_at,fgsm,full_test,raw,clean,43,rpcf_minus_madry,-2.0185922974767623
seediv,conformer,rpcf_at,fgsm,full_test,raw,robust,43,rpcf_minus_madry,-6.241699867197875
seediv,conformer,rpcf_at,pgd,full_test,raw,clean,43,rpcf_minus_madry,-2.0185922974767623
seediv,conformer,rpcf_at,pgd,full_test,raw,robust,43,rpcf_minus_madry,-6.985391766268262
seediv,conformer,rpcf_at,cw,full_test,raw,clean,43,rpcf_minus_madry,-2.0185922974767623
seediv,conformer,rpcf_at,cw,full_test,raw,robust,43,rpcf_minus_madry,-5.763612217795483
seediv,conformer,rpcf_at,autoattack,full_test,raw,clean,44,rpcf_minus_madry,-1.4342629482071656
seediv,conformer,rpcf_at,autoattack,full_test,raw,robust,44,rpcf_minus_madry,-5.683930942895085
seediv,conformer,rpcf_at,fgsm,full_test,raw,clean,44,rpcf_minus_madry,-1.4342629482071656
seediv,conformer,rpcf_at,fgsm,full_test,raw,robust,44,rpcf_minus_madry,-6.58698539176627
seediv,conformer,rpcf_at,pgd,full_test,raw,clean,44,rpcf_minus_madry,-1.4342629482071656
seediv,conformer,rpcf_at,pgd,full_test,raw,robust,44,rpcf_minus_madry,-7.1713147410358555
seediv,conformer,rpcf_at,cw,full_test,raw,clean,44,rpcf_minus_madry,-1.4342629482071656
seediv,conformer,rpcf_at,cw,full_test,raw,robust,44,rpcf_minus_madry,2.177954847277558
seediv,conformer,rpcf_at,autoattack,full_test,raw,clean,45,rpcf_minus_madry,-1.5670650730411628
seediv,conformer,rpcf_at,autoattack,full_test,raw,robust,45,rpcf_minus_madry,-4.515272244355911
seediv,conformer,rpcf_at,fgsm,full_test,raw,clean,45,rpcf_minus_madry,-1.5670650730411628
seediv,conformer,rpcf_at,fgsm,full_test,raw,robust,45,rpcf_minus_madry,-5.498007968127489
seediv,conformer,rpcf_at,pgd,full_test,raw,clean,45,rpcf_minus_madry,-1.5670650730411628
seediv,conformer,rpcf_at,pgd,full_test,raw,robust,45,rpcf_minus_madry,-5.843293492695883
seediv,conformer,rpcf_at,cw,full_test,raw,clean,45,rpcf_minus_madry,-1.5670650730411628
seediv,conformer,rpcf_at,cw,full_test,raw,robust,45,rpcf_minus_madry,-1.2749003984063756
seediv,conformer,rpcf_at,autoattack,full_test,raw,clean,46,rpcf_minus_madry,-0.8233731739707872
seediv,conformer,rpcf_at,autoattack,full_test,raw,robust,46,rpcf_minus_madry,-5.0464807436919
seediv,conformer,rpcf_at,fgsm,full_test,raw,clean,46,rpcf_minus_madry,-0.8233731739707872
seediv,conformer,rpcf_at,fgsm,full_test,raw,robust,46,rpcf_minus_madry,-4.329349269588311
seediv,conformer,rpcf_at,pgd,full_test,raw,clean,46,rpcf_minus_madry,-0.8233731739707872
seediv,conformer,rpcf_at,pgd,full_test,raw,robust,46,rpcf_minus_madry,-5.444887118193892
seediv,conformer,rpcf_at,cw,full_test,raw,clean,46,rpcf_minus_madry,-0.8233731739707872
seediv,conformer,rpcf_at,cw,full_test,raw,robust,46,rpcf_minus_madry,-7.065073041168657
seediv,tcnet,rpcf_at,autoattack,full_test,raw,clean,42,rpcf_minus_madry,0.37184594953519334
seediv,tcnet,rpcf_at,autoattack,full_test,raw,robust,42,rpcf_minus_madry,-0.026560424966798335
seediv,tcnet,rpcf_at,fgsm,full_test,raw,clean,42,rpcf_minus_madry,0.37184594953519334
seediv,tcnet,rpcf_at,fgsm,full_test,raw,robust,42,rpcf_minus_madry,0.15936254980079556
seediv,tcnet,rpcf_at,pgd,full_test,raw,clean,42,rpcf_minus_madry,0.37184594953519334
seediv,tcnet,rpcf_at,pgd,full_test,raw,robust,42,rpcf_minus_madry,0.13280212483399723
seediv,tcnet,rpcf_at,cw,full_test,raw,clean,42,rpcf_minus_madry,0.37184594953519334
seediv,tcnet,rpcf_at,cw,full_test,raw,robust,42,rpcf_minus_madry,0.21248339973439578
seediv,tcnet,rpcf_at,autoattack,full_test,raw,clean,43,rpcf_minus_madry,0.37184594953519334
seediv,tcnet,rpcf_at,autoattack,full_test,raw,robust,43,rpcf_minus_madry,-0.37184594953519334
seediv,tcnet,rpcf_at,fgsm,full_test,raw,clean,43,rpcf_minus_madry,0.37184594953519334
seediv,tcnet,rpcf_at,fgsm,full_test,raw,robust,43,rpcf_minus_madry,-0.45152722443558835
seediv,tcnet,rpcf_at,pgd,full_test,raw,clean,43,rpcf_minus_madry,0.37184594953519334
seediv,tcnet,rpcf_at,pgd,full_test,raw,robust,43,rpcf_minus_madry,-0.45152722443558835
seediv,tcnet,rpcf_at,cw,full_test,raw,clean,43,rpcf_minus_madry,0.37184594953519334
seediv,tcnet,rpcf_at,cw,full_test,raw,robust,43,rpcf_minus_madry,-0.10624169986719785
seediv,tcnet,rpcf_at,autoattack,full_test,raw,clean,44,rpcf_minus_madry,-0.05312084993360222
seediv,tcnet,rpcf_at,autoattack,full_test,raw,robust,44,rpcf_minus_madry,0.0
seediv,tcnet,rpcf_at,fgsm,full_test,raw,clean,44,rpcf_minus_madry,-0.05312084993360222
seediv,tcnet,rpcf_at,fgsm,full_test,raw,robust,44,rpcf_minus_madry,-0.10624169986719889
seediv,tcnet,rpcf_at,pgd,full_test,raw,clean,44,rpcf_minus_madry,-0.05312084993360222
seediv,tcnet,rpcf_at,pgd,full_test,raw,robust,44,rpcf_minus_madry,0.05312084993360222
seediv,tcnet,rpcf_at,cw,full_test,raw,clean,44,rpcf_minus_madry,-0.05312084993360222
seediv,tcnet,rpcf_at,cw,full_test,raw,robust,44,rpcf_minus_madry,-0.13280212483399736
seediv,tcnet,rpcf_at,autoattack,full_test,raw,clean,45,rpcf_minus_madry,0.07968127490040056
seediv,tcnet,rpcf_at,autoattack,full_test,raw,robust,45,rpcf_minus_madry,-0.13280212483399723
seediv,tcnet,rpcf_at,fgsm,full_test,raw,clean,45,rpcf_minus_madry,0.07968127490040056
seediv,tcnet,rpcf_at,fgsm,full_test,raw,robust,45,rpcf_minus_madry,-0.10624169986719889
seediv,tcnet,rpcf_at,pgd,full_test,raw,clean,45,rpcf_minus_madry,0.07968127490040056
seediv,tcnet,rpcf_at,pgd,full_test,raw,robust,45,rpcf_minus_madry,-0.18592297476759945
seediv,tcnet,rpcf_at,cw,full_test,raw,clean,45,rpcf_minus_madry,0.07968127490040056
seediv,tcnet,rpcf_at,cw,full_test,raw,robust,45,rpcf_minus_madry,0.0
seediv,tcnet,rpcf_at,autoattack,full_test,raw,clean,46,rpcf_minus_madry,0.15936254980079556
seediv,tcnet,rpcf_at,autoattack,full_test,raw,robust,46,rpcf_minus_madry,-0.15936254980079556
seediv,tcnet,rpcf_at,fgsm,full_test,raw,clean,46,rpcf_minus_madry,0.15936254980079556
seediv,tcnet,rpcf_at,fgsm,full_test,raw,robust,46,rpcf_minus_madry,-0.07968127490040056
seediv,tcnet,rpcf_at,pgd,full_test,raw,clean,46,rpcf_minus_madry,0.15936254980079556
seediv,tcnet,rpcf_at,pgd,full_test,raw,robust,46,rpcf_minus_madry,-0.37184594953519334
seediv,tcnet,rpcf_at,cw,full_test,raw,clean,46,rpcf_minus_madry,0.15936254980079556
seediv,tcnet,rpcf_at,cw,full_test,raw,robust,46,rpcf_minus_madry,0.26560424966799473
bciciv2a,eegnet,rpcf_at,autoattack,full_test,raw,clean,42,rpcf_minus_madry,0.9578544061302707
bciciv2a,eegnet,rpcf_at,autoattack,full_test,raw,robust,42,rpcf_minus_madry,-1.7241379310344807
bciciv2a,eegnet,rpcf_at,fgsm,full_test,raw,clean,42,rpcf_minus_madry,0.9578544061302707
bciciv2a,eegnet,rpcf_at,fgsm,full_test,raw,robust,42,rpcf_minus_madry,-2.8735632183908066
bciciv2a,eegnet,rpcf_at,pgd,full_test,raw,clean,42,rpcf_minus_madry,0.9578544061302707
bciciv2a,eegnet,rpcf_at,pgd,full_test,raw,robust,42,rpcf_minus_madry,-2.6819923371647514
bciciv2a,eegnet,rpcf_at,cw,full_test,raw,clean,42,rpcf_minus_madry,0.9578544061302707
bciciv2a,eegnet,rpcf_at,cw,full_test,raw,robust,42,rpcf_minus_madry,0.0
