task_id,kind,dataset,model,seed,method,attack,returncode,elapsed_seconds,physical_gpu,actual_batch_size,actual_cache_attack_batch_size,actual_rpcf_batch_size,actual_rpcf_eval_batch_size,status,output_exists,artifact
rpcf_cache_thubenchmark_atcnet_seed42_madry,rpcf_cache,thubenchmark,atcnet,42,madry,,0,36073.68956017494,5,128,16,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_atcnet_seed42.pth
rpcf_at_thubenchmark_atcnet_seed42_rpcf_at,rpcf_at,thubenchmark,atcnet,42,rpcf_at,,0,24615.257576227188,1,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_thubenchmark_atcnet_seed43_madry,train_standard,thubenchmark,atcnet,43,madry,,0,20431.21215415001,6,128,32,64,128,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_thubenchmark_atcnet_seed43_trades,train_standard,thubenchmark,atcnet,43,trades,,0,17034.820608854294,6,128,32,64,128,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_43_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_thubenchmark_atcnet_seed43_fbf,train_standard,thubenchmark,atcnet,43,fbf,,0,3512.349184513092,6,128,32,64,128,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_43_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_thubenchmark_atcnet_seed43_ea_forward,train_ea,thubenchmark,atcnet,43,ea_forward,,0,41728.158301115036,6,128,32,64,128,completed,True,checkpoints/thubenchmark_atcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_thubenchmark_atcnet_seed43_madry,rpcf_cache,thubenchmark,atcnet,43,madry,,0,36558.02424311638,6,128,16,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_atcnet_seed43.pth
rpcf_at_thubenchmark_atcnet_seed43_rpcf_at,rpcf_at,thubenchmark,atcnet,43,rpcf_at,,0,25844.361193418503,2,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_thubenchmark_atcnet_seed44_madry,train_standard,thubenchmark,atcnet,44,madry,,0,14436.206137418747,0,128,16,64,128,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_thubenchmark_atcnet_seed44_trades,train_standard,thubenchmark,atcnet,44,trades,,0,14486.113526582718,0,128,16,64,128,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_44_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_thubenchmark_atcnet_seed44_fbf,train_standard,thubenchmark,atcnet,44,fbf,,0,3682.103976249695,3,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_44_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_thubenchmark_atcnet_seed44_ea_forward,train_ea,thubenchmark,atcnet,44,ea_forward,,0,60427.789576768875,3,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_thubenchmark_atcnet_seed44_madry,rpcf_cache,thubenchmark,atcnet,44,madry,,0,34914.54148077965,3,128,16,32,64,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_atcnet_seed44.pth
rpcf_at_thubenchmark_atcnet_seed44_rpcf_at,rpcf_at,thubenchmark,atcnet,44,rpcf_at,,0,26660.797214746475,0,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_thubenchmark_atcnet_seed45_madry,train_standard,thubenchmark,atcnet,45,madry,,0,13253.205302000046,1,128,16,64,128,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_thubenchmark_atcnet_seed45_trades,train_standard,thubenchmark,atcnet,45,trades,,0,13780.230319738388,1,128,16,64,128,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_45_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_thubenchmark_atcnet_seed45_fbf,train_standard,thubenchmark,atcnet,45,fbf,,0,4566.922207832336,4,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_45_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_thubenchmark_atcnet_seed45_ea_forward,train_ea,thubenchmark,atcnet,45,ea_forward,,0,4768.407417297363,4,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_thubenchmark_atcnet_seed45_madry,rpcf_cache,thubenchmark,atcnet,45,madry,,0,35715.10694408417,4,128,16,32,64,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_atcnet_seed45.pth
rpcf_at_thubenchmark_atcnet_seed45_rpcf_at,rpcf_at,thubenchmark,atcnet,45,rpcf_at,,0,25810.264196395874,4,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_thubenchmark_atcnet_seed46_madry,train_standard,thubenchmark,atcnet,46,madry,,0,16661.821416139603,5,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_thubenchmark_atcnet_seed46_trades,train_standard,thubenchmark,atcnet,46,trades,,0,12239.500403881073,5,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_46_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_thubenchmark_atcnet_seed46_fbf,train_standard,thubenchmark,atcnet,46,fbf,,0,3509.675572872162,5,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_46_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_thubenchmark_atcnet_seed46_ea_forward,train_ea,thubenchmark,atcnet,46,ea_forward,,0,60792.661880493164,5,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_thubenchmark_atcnet_seed46_madry,rpcf_cache,thubenchmark,atcnet,46,madry,,0,36767.444791316986,1,128,16,32,64,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_atcnet_seed46.pth
rpcf_at_thubenchmark_atcnet_seed46_rpcf_at,rpcf_at,thubenchmark,atcnet,46,rpcf_at,,0,25516.00067949295,0,128,16,32,64,completed,True,checkpoints/thubenchmark_atcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_thubenchmark_conformer_seed42_madry,train_standard,thubenchmark,conformer,42,madry,,0,14634.034623622894,6,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_thubenchmark_conformer_seed42_trades,train_standard,thubenchmark,conformer,42,trades,,0,19621.141803503036,6,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_trades_eps0.03_42_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_thubenchmark_conformer_seed42_fbf,train_standard,thubenchmark,conformer,42,fbf,,0,3273.48029088974,6,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_fbf_eps0.03_42_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_thubenchmark_conformer_seed42_ea_forward,train_ea,thubenchmark,conformer,42,ea_forward,,0,44442.487557411194,6,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_thubenchmark_conformer_seed42_madry,rpcf_cache,thubenchmark,conformer,42,madry,,0,35118.152611255646,2,128,16,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_conformer_seed42.pth
rpcf_at_thubenchmark_conformer_seed42_rpcf_at,rpcf_at,thubenchmark,conformer,42,rpcf_at,,0,21512.468599557877,0,128,16,16,32,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_thubenchmark_conformer_seed43_madry,train_standard,thubenchmark,conformer,43,madry,,0,17238.01618719101,0,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_thubenchmark_conformer_seed43_trades,train_standard,thubenchmark,conformer,43,trades,,0,16545.881361722946,0,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_trades_eps0.03_43_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_thubenchmark_conformer_seed43_fbf,train_standard,thubenchmark,conformer,43,fbf,,0,5238.645903348923,0,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_fbf_eps0.03_43_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_thubenchmark_conformer_seed43_ea_forward,train_ea,thubenchmark,conformer,43,ea_forward,,0,53815.65702748299,0,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_thubenchmark_conformer_seed43_madry,rpcf_cache,thubenchmark,conformer,43,madry,,0,35160.94026517868,3,128,16,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_conformer_seed43.pth
rpcf_at_thubenchmark_conformer_seed43_rpcf_at,rpcf_at,thubenchmark,conformer,43,rpcf_at,,0,22489.546828508377,1,128,16,16,32,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_thubenchmark_conformer_seed44_madry,train_standard,thubenchmark,conformer,44,madry,,0,17466.504720687866,1,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_thubenchmark_conformer_seed44_trades,train_standard,thubenchmark,conformer,44,trades,,0,15028.035474300385,1,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_trades_eps0.03_44_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_thubenchmark_conformer_seed44_fbf,train_standard,thubenchmark,conformer,44,fbf,,0,2810.4044530391693,1,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_fbf_eps0.03_44_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_thubenchmark_conformer_seed44_ea_forward,train_ea,thubenchmark,conformer,44,ea_forward,,0,6670.097624063492,1,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_thubenchmark_conformer_seed44_madry,rpcf_cache,thubenchmark,conformer,44,madry,,0,35140.72633934021,4,128,16,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_conformer_seed44.pth
rpcf_at_thubenchmark_conformer_seed44_rpcf_at,rpcf_at,thubenchmark,conformer,44,rpcf_at,,0,22643.741939544678,2,128,16,16,32,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_44_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_thubenchmark_conformer_seed45_madry,train_standard,thubenchmark,conformer,45,madry,,0,18924.04516005516,2,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_thubenchmark_conformer_seed45_trades,train_standard,thubenchmark,conformer,45,trades,,0,24834.48090696335,2,128,32,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_trades_eps0.03_45_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_thubenchmark_conformer_seed45_fbf,train_standard,thubenchmark,conformer,45,fbf,,0,4426.1735990047455,5,128,16,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_fbf_eps0.03_45_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_thubenchmark_conformer_seed45_ea_forward,train_ea,thubenchmark,conformer,45,ea_forward,,0,6951.631548166275,5,128,16,64,128,completed,True,checkpoints/thubenchmark_conformer_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_thubenchmark_conformer_seed45_madry,rpcf_cache,thubenchmark,conformer,45,madry,,0,32393.487998247147,5,128,16,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_conformer_seed45.pth
rpcf_at_thubenchmark_conformer_seed45_rpcf_at,rpcf_at,thubenchmark,conformer,45,rpcf_at,,0,22297.09640097618,3,128,16,16,32,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_45_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_thubenchmark_conformer_seed46_madry,train_standard,thubenchmark,conformer,46,madry,,0,14002.226917266846,6,128,16,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_thubenchmark_conformer_seed46_trades,train_standard,thubenchmark,conformer,46,trades,,0,24992.820504426956,6,128,16,64,128,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_trades_eps0.03_46_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_thubenchmark_conformer_seed46_fbf,train_standard,thubenchmark,conformer,46,fbf,,0,4158.485796451569,5,128,16,32,64,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_fbf_eps0.03_46_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_thubenchmark_conformer_seed46_ea_forward,train_ea,thubenchmark,conformer,46,ea_forward,,0,38085.562905073166,4,128,16,16,32,completed,True,checkpoints/thubenchmark_conformer_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_thubenchmark_conformer_seed46_madry,rpcf_cache,thubenchmark,conformer,46,madry,,0,38640.00417804718,4,128,16,16,32,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_conformer_seed46.pth
rpcf_at_thubenchmark_conformer_seed46_rpcf_at,rpcf_at,thubenchmark,conformer,46,rpcf_at,,0,30744.97271156311,4,128,16,16,32,completed,True,checkpoints/thubenchmark_conformer_train_only_subject_no_ea_subject_split_madry_eps0.03_46_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_thubenchmark_tcnet_seed42_madry,train_standard,thubenchmark,tcnet,42,madry,,0,26795.511347532272,0,128,32,64,128,completed,True,checkpoints/thubenchmark_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_thubenchmark_tcnet_seed42_trades,train_standard,thubenchmark,tcnet,42,trades,,0,26361.492623329163,6,128,32,64,128,completed,True,checkpoints/thubenchmark_tcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_42_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_thubenchmark_tcnet_seed42_fbf,train_standard,thubenchmark,tcnet,42,fbf,,0,10539.124143600464,5,128,32,64,128,completed,True,checkpoints/thubenchmark_tcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_42_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_thubenchmark_tcnet_seed42_ea_forward,train_ea,thubenchmark,tcnet,42,ea_forward,,0,1465.793046951294,5,128,32,64,128,completed,True,checkpoints/thubenchmark_tcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_thubenchmark_tcnet_seed42_madry,rpcf_cache,thubenchmark,tcnet,42,madry,,0,34854.118477106094,5,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_tcnet_seed42.pth
rpcf_at_thubenchmark_tcnet_seed42_rpcf_at,rpcf_at,thubenchmark,tcnet,42,rpcf_at,,0,9330.613743305206,5,128,32,64,128,completed,True,checkpoints/thubenchmark_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_42_fold0_exp031_full_20260729_174215_rpcf_at_best.pth
train_standard_thubenchmark_tcnet_seed43_madry,train_standard,thubenchmark,tcnet,43,madry,,0,32438.17595887184,6,128,32,64,128,completed,True,checkpoints/thubenchmark_tcnet_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_madry_best.pth
train_standard_thubenchmark_tcnet_seed43_trades,train_standard,thubenchmark,tcnet,43,trades,,0,38282.139867305756,6,128,32,64,128,completed,True,checkpoints/thubenchmark_tcnet_train_only_subject_no_ea_subject_split_trades_eps0.03_43_fold0_exp031_full_20260729_174215_trades_best.pth
train_standard_thubenchmark_tcnet_seed43_fbf,train_standard,thubenchmark,tcnet,43,fbf,,0,13898.217740297318,6,128,32,64,128,completed,True,checkpoints/thubenchmark_tcnet_train_only_subject_no_ea_subject_split_fbf_eps0.03_43_fold0_exp031_full_20260729_174215_fbf_best.pth
train_ea_thubenchmark_tcnet_seed43_ea_forward,train_ea,thubenchmark,tcnet,43,ea_forward,,0,2055.89591050148,6,128,32,64,128,completed,True,checkpoints/thubenchmark_tcnet_ea_forward_train_only_subject_no_ea_subject_split_madry_eps0.03_43_fold0_exp031_full_20260729_174215_ea_forward_best.pth
rpcf_cache_thubenchmark_tcnet_seed43_madry,rpcf_cache,thubenchmark,tcnet,43,madry,,0,40430.59812283516,6,128,32,64,128,completed,True,purified_data/exp031/exp031_full_20260729_174215/cache/thubenchmark_tcnet_seed43.pth
